id,contest_name,company_type,institution,target,rewards,app_period,contest_benefit,fields
100883,2022 한국산업단지공단 산업단지 사진․영상 콘텐츠 공모전,공공기관/공기업,한국산업단지공단,대상 제한 없음,800만 원,22.8.16 ~ 22.10.3,기타,사진/영상/UCC
100884,은평구 SNS파발이 이모티콘 공모전,공공기관/공기업,은평구,대상 제한 없음,600만 원,22.8.15 ~ 22.8.26,기타,디자인/순수미술/공예
100886,2022년 대구콘텐츠코리아랩 콘텐츠 창업패키지 프로그램 기획과창작과정 신청자 모집,-,링커리어링,-,-,-,-,
100892,"블라블라 글로벌, 짤드라마 공모전 2탄 - 숏폼 오디오 드라마 극본 모집",기타,블라블라이엔엠,대상 제한 없음,400만 원,22.8.1 ~ 22.8.31,기타,"디자인/순수미술/공예, 문학/시나리오"
100913,안동 여행기념품 공모전,공공기관/공기업,"문화체육관광부, 안동시",대상 제한 없음,1340만 원,22.9.13 ~ 22.9.19,기타,디자인/순수미술/공예
100914,2022년 제23회 대한민국 전통의상 공모대제전,공공기관/공기업,부산광역시 / (사)부산섬유패션산업연합회,대상 제한 없음,1030만 원,22.8.29 ~ 22.9.20,기타,예체능/패션
100915,2022년 제26회 부산 텍스타일 디자인대전,공공기관/공기업,부산광역시 / (사)부산섬유패션산업연합회,대상 제한 없음,1210만 원,22.8.29 ~ 22.9.26,기타,예체능/패션
100916,2022 음악교육신문 대구지사 콩쿠르(하반기),중소기업,음악교육신문 대구지사 / 드림아트,대상 제한 없음,140만 원,22.6.27 ~ 22.9.15,기타,예체능/패션
100917,"2022 PLAY IN 아리따움(디자이너,모델,크리에이터)",기타,KT&G 상상univ.인천운영사무국,대학생,330만 원,22.6.2 ~ 22.9.5,기타,"디자인/순수미술/공예, 예체능/패션"
100918,"2022 부산중구 그림엽서, 스토리 공모전",비영리단체/협회/재단,부산광역시 중구문화원,대상 제한 없음,100만 원,22.6.10 ~ 22.9.30,기타,디자인/순수미술/공예
100919,제27회 경기도노동문화예술제,비영리단체/협회/재단,한국노총 경기지역본부 / 제27회 경기노동문화예술제 운영위원회,"대학생, 직장인/일반인",2890만 원,22.6.10 ~ 22.9.16,기타,"디자인/순수미술/공예, 사진/영상/UCC"
100920,2022 전라북도 인권작품 공모전 (기간연장),공공기관/공기업,전라북도,대상 제한 없음,600만 원,22.7.20 ~ 22.9.14,기타,디자인/순수미술/공예
100921,2022 울산 크리에이터스 쵸이스 어워드(2022 UCCA),기타,울산콘텐츠코리아랩,"대학생, 직장인/일반인",2000만 원,22.8.3 ~ 22.9.26,기타,디자인/순수미술/공예
100922,제1회 SAC 패션챌린지 온라인 공모전,기타,서울종합예술실용학교 패션예술계열,청소년,90만 원,22.5.30 ~ 22.11.11,기타,예체능/패션
100951,콘텐츠+제조 해커톤,공공기관/공기업,경기콘텐츠진흥원,"대학생, 직장인/일반인",130만 원,22.7.19 ~ 22.9.16,기타,"캐릭터/만화/게임, 디자인/순수미술/공예"
100954,2022 우정사업본부 이미지 제고 영상 공모전(기간연장),공공기관/공기업,우정사업본부,대상 제한 없음,1000만 원,22.7.17 ~ 22.10.17,"입사시 가산점, 상장 수여","사진/영상/UCC, 기획/아이디어"
100957,2022 전쟁기념관 영상 콘텐츠 공모전,공공기관/공기업,전쟁기념관,대상 제한 없음,550만 원,22.8.23 ~ 22.9.23,"기타, 상장 수여",사진/영상/UCC
100958,[통일부] 2022 통일문화행사 참여작품 공모,중소기업,문화기획 3456,대상 제한 없음,800만 원,22.8.23 ~ 22.9.6,기타,"디자인/순수미술/공예, 전시/페스티벌"
100960,[한국산업인력공단] 청년 해외진출 성장 스토리 공모전 모집(~9/25),공공기관/공기업,성장스토리 공모전 운영사무국,대상 제한 없음,1500만 원,22.8.8 ~ 22.9.25,기타,"문학/시나리오, 사진/영상/UCC"
100967,제7회 학교 재난안전 콘텐츠 공모전 (~10/11),기타,공모전사무국,대상 제한 없음,-,22.8.22 ~ 22.10.11,기타,기획/아이디어
100984,[추천공모전]2022 국민참여 청렴콘텐츠 공모전 (~10/4),기타,청렴연수원,대상 제한 없음,4980만 원,22.7.1 ~ 22.10.4,기타,"사진/영상/UCC, 디자인/순수미술/공예"
100993,춘천시 빅데이터 분석 경진대회,중견기업,(주)강원도민일보,대상 제한 없음,1000만 원,22.8.8 ~ 22.9.16,상장 수여,기획/아이디어
101021,생명사랑 로고송 댄스 챌린지 소문내기 이벤트,공공기관/공기업,전라남도광역정신건강복지센터,대상 제한 없음,1만 원,22.8.23 ~ 22.9.8,기타,"사진/영상/UCC, 기타"
101026,2022 (재)광명문화재단 기형도문학관 공모사업 – 창작시 공모전 ‘어느 푸른 저녁’,비영리단체/협회/재단,(재)광명문화재단 기형도문학관,"대학생, 직장인/일반인",550만 원,22.9.19 ~ 22.10.14,기타,문학/시나리오
101057,제1회 수안보 온천 디자인 공모전,비영리단체/협회/재단,(사)수안보온천관광협의회,"대학생, 직장인/일반인",300만 원,22.8.12 ~ 22.9.14,상장 수여,"디자인/순수미술/공예, 건축/건설/인테리어"
101061,수니코리아엘엘씨,-,링커리어링,-,-,-,-,
101077,FM 청년 영화평론가상 공모 (~9/15),기타,지속가능협동조합 바람,대상 제한 없음,-,22.8.25 ~ 22.9.15,"기타, 상장 수여","문학/시나리오, 예체능/패션"
101101,제5회 TEXTOM 빅데이터 분석 공모전,-,TEXTOM,-,-,-,-,
101103,"함께 만드는 변화의 시작, 2022 사회공헌 파트너스데이",중소기업,조선일보 더나은미래,대상 제한 없음,-,22.8.23 ~ 22.9.21,기타,"기획/아이디어, 전시/페스티벌"
101108,제4회 한국인 감정인식 국제경진대회,기타,전남대학교산학협력단,대상 제한 없음,490만 원,22.8.22 ~ 22.9.30,상장 수여,"과학/공학, 학술"
101132,2022 부산유라시아플랫폼 미디어아트월 공모전 (~9/30),기타,공모전사무국,대상 제한 없음,-,22.8.19 ~ 22.9.30,기타,기타
101161,제2회 혁신공유대학 메타버스 콘테스트,공공기관/공기업,주최 : 교육부 | 주관 : 한국연구재단/디지털 혁신공유대학사업단 협의회,대학생,3000만 원,22.8.29 ~ 22.9.16,입사시 가산점,"사진/영상/UCC, 과학/공학"
101164,2022년 재난배상책임보험 홍보 콘텐츠·아이디어·사연 공모전(~9/8),중소기업,포이시스,대상 제한 없음,400만 원,22.8.22 ~ 22.9.8,"기타, 상장 수여","광고/마케팅, 기획/아이디어"
101175,제3회 국립대학 육성사업 영상 콘텐츠 공모전,공공기관/공기업,국립대학 육성사업 발전협의회,대상 제한 없음,1140만 원,22.8.22 ~ 22.10.24,상장 수여,사진/영상/UCC
101188,2022년 제1회 에스지골드그룹 영상 콘텐츠 공모전,중소기업,에스지골드그룹,대상 제한 없음,600만 원,22.7.1 ~ 22.12.30,기타,사진/영상/UCC
101189,2022년 제6회 새마을 UCC 공모전,공공기관/공기업,청도군 / 청도우리정신문화재단,대상 제한 없음,1000만 원,22.7.7 ~ 22.10.14,기타,사진/영상/UCC
101190,"제 4회 세상을 안전하게, 사람을 아름답게 영상 공모전",비영리단체/협회/재단,(재)베스티안재단 / 베스티안의료원,대상 제한 없음,320만 원,22.8.22 ~ 22.12.4,기타,사진/영상/UCC
101191,2022 천안시 사진 공모전,공공기관/공기업,천안시,대상 제한 없음,600만 원,22.8.22 ~ 22.10.31,기타,사진/영상/UCC
101192,제6회 생명의강 낙동강 사진 공모전,기타,낙동강유역환경청,"대학생, 직장인/일반인",6000만 원,22.8.22 ~ 22.11.11,기타,사진/영상/UCC
101193,제16회 전북청소년영화제 출품 공모,공공기관/공기업,전라북도교육청 / 전북영상교육연구회,청소년,-,22.8.15 ~ 22.9.8,기타,사진/영상/UCC
101194,2022년 제5회 환자안전주간 행사 국민의 안전을 지키는 '정확하고 올바른 투약',-,링커리어링,-,-,-,-,
101197,2022 영상화 타깃 웹툰 IP 인큐베이팅 공모전 '메가힛!투유',중소기업,메가박스중앙(주)플러스엠 / (주)투유드림,대상 제한 없음,9400만 원,22.8.24 ~ 22.11.10,기타,캐릭터/만화/게임
101199,2022 제21회 대학생 안보토론대회,기타,"육군사관학교, 서울교육대학교",대학생,2550만 원,22.8.16 ~ 22.9.30,"기타, 상장 수여",과학/공학
101200,수원 행궁동의 이야기가 있는 숨은 명소 투어 프로그램 공모전,공공기관/공기업,수원시 / 수원문화재단,대상 제한 없음,2000만 원,22.8.9 ~ 22.9.1,기타,기획/아이디어
101202,2022 대전 동구 여행콘텐츠 아이디어 공모전,공공기관/공기업,대전광역시 동구,대상 제한 없음,390만 원,22.10.17 ~ 22.10.26,기타,기획/아이디어
101203,2022. 안양시 청소년 프로그램 공모전,비영리단체/협회/재단,안양시청소년재단,대학생,100만 원,22.8.8 ~ 22.8.31,기타,기획/아이디어
101204,고창 농특산물 활용 음료 및 디저트 신메뉴 공모전,공공기관/공기업,(주)피엔제이커뮤니케이션즈,대상 제한 없음,610만 원,22.8.22 ~ 22.10.10,기타,기타
101205,금산인삼축제 40초 영화제 '蔘카데미',비영리단체/협회/재단,금산축제관광재단 / (주)피엔제이커뮤니케이션즈,대상 제한 없음,320만 원,22.8.17 ~ 22.9.16,기타,사진/영상/UCC
101206,2022 경남콘텐츠코리아랩 상상무한대 콘텐츠 아이디어 공모전,중소기업,경남콘텐츠코리아랩,"대학생, 직장인/일반인",200만 원,22.7.6 ~ 22.9.4,기타,기획/아이디어
101208,2022 수원대학교 주관 진로 커리어 공모전,기타,수원대학교,"대학생, 직장인/일반인",380만 원,22.8.22 ~ 22.9.16,기타,창업
101210,제1회 국립항공박물관 교육프로그램 공모전,기타,국립항공박물관,대학생,500만 원,22.8.24 ~ 22.9.21,기타,기획/아이디어
101213,2022년 전라남도 ICT/SW기반 사회문제해결 아이디어 공모전,기타,(재)전남정보문화산업진흥원,대상 제한 없음,510만 원,22.8.22 ~ 22.9.13,기타,기획/아이디어
101242,[무료/총상금480만원] 공모전모집안내,비영리단체/협회/재단,수원대학교,"대학생, 직장인/일반인",480만 원,22.9.19 ~ 22.10.14,"기타, 상장 수여",기타
101296,2022 지역문제 대토론회,기타,부산대학교 전략사업실 지역협력팀,"대학생, 직장인/일반인",400만 원,22.8.29 ~ 22.9.18,"기타, 상장 수여",기타
101300,내가 추천하는 비건 한끼 '비건 내시피' 공모전,공공기관/공기업,서울환경연합,대상 제한 없음,-,22.8.8 ~ 22.9.8,기타,"기획/아이디어, 기타"
101309,[병무청] 국민과 함께하는 병역이야기 공모전,중소기업,(주)커뮤니케이션웍스,대상 제한 없음,1900만 원,22.7.1 ~ 22.9.30,기타,사진/영상/UCC
101316,제18회 전국 청소년 저작권 글짓기 대회,공공기관/공기업,문화체육관광부,청소년,1615만 원,22.6.20 ~ 22.9.16,상장 수여,"사진/영상/UCC, 문학/시나리오"
101320,< 노(no) jam(막힘) 유(有) 잼(fun) 동구 > 사진공모전,공공기관/공기업,광주광역시 동구 여행자의zip,대상 제한 없음,450만 원,22.9.1 ~ 22.10.26,기타,"사진/영상/UCC, 기획/아이디어"
101323,사회적 약자 및 여성범죄 예방 UCC 영상 공모전,공공기관/공기업,의정부경찰서,대상 제한 없음,115만 원,22.7.25 ~ 22.8.26,기타,사진/영상/UCC
101325,2022 강릉 미디어아트 영상공모전,비영리단체/협회/재단,강릉시도시재생지원센터,대상 제한 없음,240만 원,22.7.18 ~ 22.8.28,기타,사진/영상/UCC
101326,김포아트빌리지 유튜브 공모전,비영리단체/협회/재단,김포문화재단,대상 제한 없음,1000만 원,22.7.25 ~ 22.8.31,기타,사진/영상/UCC
101327,2022 용인시의사회 청소년 UCC공모전,비영리단체/협회/재단,용인시의사회,청소년,260만 원,22.6.15 ~ 22.9.30,기타,사진/영상/UCC
101328,충청북도청소년종합진흥원 청소년활동 숏폼 영상 공모전,기타,충청북도청소년종합진흥원 청소년활동진흥센터,"청소년, 대학생",100만 원,22.7.4 ~ 22.8.31,기타,사진/영상/UCC
101329,2022 홍성군 영상 콘텐츠 공모전,공공기관/공기업,홍성군청,대상 제한 없음,500만 원,22.9.26 ~ 22.10.4,기타,사진/영상/UCC
101330,2022 한라대학교 UCC 공모전,기타,한라대학교(원주) / 한라대학교 학생지원과,청소년,500만 원,22.8.16 ~ 22.10.14,기타,사진/영상/UCC
101331,2022 안동 관광 영상 공모전,공공기관/공기업,한국관광공사/안동시 / (사)안동시관광협의회,대상 제한 없음,1400만 원,22.7.22 ~ 22.9.23,기타,사진/영상/UCC
101332,2022 광주 용봉 패션의거리 영상&포스터 공모전,기타,용봉 패션의거리 문화관광형시장 육성사업단 / 용봉 패션의거리 문화관광형시장 육성사업단,대상 제한 없음,130만 원,22.8.1 ~ 22.10.14,"기타, 상장 수여","사진/영상/UCC, 예체능/패션"
101333,2022 한-독 교류 영상공모전,공공기관/공기업,주독일 대한민국 대사관,대상 제한 없음,-,22.7.27 ~ 22.9.30,기타,사진/영상/UCC
101335,2022년 고교학점제 UCC 공모전,공공기관/공기업,교육부 / 한국교육개발원,"청소년, 직장인/일반인",200만 원,22.7.29 ~ 22.9.6,"기타, 상장 수여",사진/영상/UCC
101337,2022 공박사 영상 공모전,중소기업,주식회사 공박사,대학생,700만 원,22.8.3 ~ 22.9.15,기타,사진/영상/UCC
101338,2022 숏비디오앱 직톡 세로영상 공모전 '나의 방학일지',중소기업,(주) 프론티,"청소년, 대학생",-,22.8.12 ~ 22.9.12,기타,디자인/순수미술/공예
101340,2022 제5회 GIYFF 김포국제청소년영화제 국내작품공모,기타,김포국제청소년영화제,대상 제한 없음,-,22.8.1 ~ 22.8.31,기타,사진/영상/UCC
101341,2022년 지역혁신 홍보영상(UCC) 공모전,공공기관/공기업,행정안전부 / (주)우리누리,대상 제한 없음,380만 원,22.8.22 ~ 22.9.23,"기타, 상장 수여",사진/영상/UCC
101343,초록우산어린이재단 2022 온라인 아동권리증진 영상 공모전,비영리단체/협회/재단,초록우산 어린이재단 / 경기아동옹호센터,청소년,1100만 원,22.8.22 ~ 22.9.21,기타,사진/영상/UCC
101363,2022 춘커페 SNS (샷&샷) 사진 공모전,공공기관/공기업,"춘천시 / 한림성심대학교, 사단법인한국커피협회, 강원정보문화산업진흥원",대상 제한 없음,200만 원,22.8.22 ~ 22.9.5,기타,사진/영상/UCC
101388,거창전통시장 제2회 날아라손오홍 드론 축제 드론 사진 공모전 모집,중소기업,청년기획,대상 제한 없음,50만 원,22.9.1 ~ 22.9.30,상장 수여,"사진/영상/UCC, 디자인/순수미술/공예"
101392,제주 인공지능·블록체인 아이디어 공모전,비영리단체/협회/재단,(사)제주산학융합원,대상 제한 없음,850만 원,22.8.17 ~ 22.9.16,기타,"기획/아이디어, 창업"
101398,모의IR피칭데이 제주 지역 예선,비영리단체/협회/재단,(사)제주산학융합원,대상 제한 없음,-,22.8.29 ~ 22.9.5,기타,"창업, 기획/아이디어"
101399,2022 데이터 경진대회 빅콘테스트,공공기관/공기업,한국지능정보사회진흥원,대상 제한 없음,6200만 원,22.8.30 ~ 22.9.16,"기타, 상장 수여",기타
101412,[BYN 블랙야크] 창립 50주년 엠블럼 디자인 공모전,대기업,(주) 비와이엔블랙야크,대상 제한 없음,860만 원,22.8.29 ~ 22.10.5,기타,디자인/순수미술/공예
101432,가수 소향과 함께 부르는 빛의 세상으로(희망가) 듀엣 챌린지,공공기관/공기업,문화체육관광부,대상 제한 없음,154만 원,22.8.26 ~ 22.10.28,기타,"사진/영상/UCC, 예체능/패션"
101440,2022년 동작LINK상권 2회차 아이디어경진대회,공공기관/공기업,더와락,대상 제한 없음,280만 원,22.9.1 ~ 22.10.16,기타,"기획/아이디어, 사진/영상/UCC"
101444,2nd H.eco Awards | 제2회 헤럴드 에코어워드 기간 연장(~10/31),대기업,(주)헤럴드,대상 제한 없음,4500만 원,22.8.29 ~ 22.10.31,"기타, 상장 수여","학술, 기타"
101461,Dream Venture Star With DAEKYO,중소기업,디앤씨컴퍼니,대상 제한 없음,1000만 원,22.9.19 ~ 22.9.23,기타,"창업, 과학/공학"
101474,제2회 서울건축자산 시민공모전(9/19~9/30),공공기관/공기업,서울시,대상 제한 없음,800만 원,22.9.19 ~ 22.9.30,기타,사진/영상/UCC
101480,제2회 열 줄 소설 공모전,중소기업,컴퍼니에스에스(주),"대학생, 직장인/일반인",125만 원,22.8.24 ~ 22.9.25,상장 수여,"네이밍/슬로건, 문학/시나리오"
101527,더 유튜버스 : 2022년 유튜버 네트워킹 캠프 l 유튜브 크리에이터 콘텐츠 대회,중소기업,위드사람컴퍼니,대상 제한 없음,700만 원,22.8.16 ~ 23.5.16,기타,"사진/영상/UCC, 기획/아이디어"
101549,제3회 2022 농촌 집 고쳐주기 공모전 '우리 함께 농촌 집 고쳐줄家',비영리단체/협회/재단,다솜둥지복지재단,대상 제한 없음,1100만 원,22.8.26 ~ 22.9.30,상장 수여,"사진/영상/UCC, 캐릭터/만화/게임"
