id,activity_name,company_type,institution,target,app_period,activity_period,recruit,prefer,activity_benefit,interests,fields,,,,,,,,,,,
126277,2023년 본다빈치 18기 공식 서포터즈 모집,중소기업,본다빈치,"대학생, 직장인/일반인",23.3.20 ~ 23.4.9,23.4.19 ~ 23.9.30,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험","사은품 지급, 수료증 및 인증서",디자인/사진/예술/영상,"서포터즈, 마케터",,,,,,,,,,,
126282,[온라인 원데이 클래스] APP/WEB/서비스 기획자 부트캠프,스타트업,잇기,대상 제한 없음,23.3.20 ~ 23.3.29,23.3.30 ~ 23.3.30,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능","실무 교육, 전문가/임직원 멘토링","교육, 경영/컨설팅/마케팅","서포터즈, 멘토링",,,,,,,,,,,
126284,2023 우리나라 세계문화유산 탐방 & 나의유산만들기 자원봉사자 모집 기간 연장,비영리단체/협회/재단,재단법인 아름다운동행,"대학생, 직장인/일반인",23.3.30 ~ 상시모집,23.4.22 ~ 24.2.29,70명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험, 기타","수료증 및 인증서, 봉사활동시간","문화/역사, 기타","봉사단-국내, 멘토링",,,,,,,,,,,
126285,디지털시대 소비환경 변화를 이끌 ‘소비자 서포터즈’ 모집,비영리단체/협회/재단,한국소비자연맹,"대학생, 직장인/일반인",23.3.20 ~ 23.3.26,23.5.1 ~ 23.5.16,100명,기타,"활동비, 행사 참여","교육, 사회공헌/교류",서포터즈,,,,,,,,,,,
126286,[KOTRA 대한무역투자진흥공사] 글로벌 디지털 무역인력 deXters 2023년 2기 모집,-,KOTRA (대한무역투자진흥공사),-,-,-,0명,모두 지원 가능,-,,,,,,,,,,,,,
126287,[KOTRA 대한무역투자진흥공사] 글로벌 디지털 무역인력 deXters 2023년 2기 모집,-,KOTRA (대한무역투자진흥공사),-,-,-,0명,모두 지원 가능,-,,,,,,,,,,,,,
126289,"[KOTRA 대한무역투자진흥공사] 글로벌 디지털 무역인력 deXters 2023년 2기 모집(~4/6, 모집기한연장)",공공기관/공기업,KOTRA (대한무역투자진흥공사),"대학생, 직장인/일반인",23.3.16 ~ 23.4.6,23.4.24 ~ 23.6.16,100명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 외국어, 리더십, 휴학 중/시간 투자 가능, 기타",수료증 및 인증서,"경영/컨설팅/마케팅, 콘텐츠","서포터즈, 마케터",,,,,,,,,,,
126290,2023년도 공연예술창작산실 올해의신작 실연심의 창작오페라 분야 관객평가단 모집,기타,한국문화예술위원회,직장인/일반인,23.3.22 ~ 23.4.4,23.4.11 ~ 23.4.12,30명,"콘텐츠 기획/제작 경험, 기타",사은품 지급,"디자인/사진/예술/영상, 기타",서포터즈,,,,,,,,,,,
126291,KT&G복지재단 벽화그리기 미술 STAFF 모집(제62차 꿈그림),비영리단체/협회/재단,KT&G복지재단,대학생,23.3.13 ~ 23.3.29,23.4.8 ~ 23.5.20,13명,사진/영상/디자인 툴,"수료증 및 인증서, 봉사활동시간","디자인/사진/예술/영상, 사회공헌/교류",봉사단-국내,,,,,,,,,,,
126292,[동아일보 골든걸] 대학생 SNS 서포터즈 86기 모집 (~3/29),중견기업,동아일보 골든걸,대학생,23.3.17 ~ 23.3.29,23.3.30 ~ 23.5.10,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",수료증 및 인증서,"언론/미디어, 콘텐츠",서포터즈,,,,,,,,,,,
126293,굿네이버스 NGO Traveler 8기 모집,비영리단체/협회/재단,사단법인굿네이버스인터내셔날서울북부지부,대학생,23.3.1 ~ 23.3.24,23.4.28 ~ 23.5.26,00명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험","수료증 및 인증서, 입사시 혜택","경영/컨설팅/마케팅, 사회공헌/교류","서포터즈, 봉사단-국내",,,,,,,,,,,
126294,[한국치맥산업협회] 2023 대구치맥페스티벌 치맥리더스 7기 모집,비영리단체/협회/재단,(사)한국치맥산업협회,대학생,23.3.20 ~ 23.4.21,23.3.20 ~ 23.4.21,20명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 행사 기획 경험","수료증 및 인증서, 봉사활동시간",행사/페스티벌,"서포터즈, 봉사단-국내",,,,,,,,,,,
126299,2023년 핫둘기자단 추가모집 (~3/26 까지),중소기업,주식회사 수퍼씨,대상 제한 없음,23.3.20 ~ 23.3.26,23.3.31 ~ 23.12.31,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타","활동비, 실무 교육","체육/헬스, 콘텐츠","서포터즈, 기자단",,,,,,,,,,,
126316,2023 전주세계소리축제 젊은 판소리 다섯바탕 참가자 공개모집,-,링커리어링,-,-,-,0명,모두 지원 가능,-,,,,,,,,,,,,,
126331,2023 MIMAF 목포세계마당페스티벌 빠꼼이 모집,비영리단체/협회/재단,사단법인 세계마당아트진흥회,"대학생, 직장인/일반인",23.3.17 ~ 23.4.21,-,0명,기타,"사은품 지급, 수료증 및 인증서","행사/페스티벌, 디자인/사진/예술/영상",봉사단-국내,,,,,,,,,,,
126332,2023 한국출판협동조합 신간도서 홍보 대학생 서포터즈 2기 모집,중소기업,한국출판협동조합,대학생,23.3.20 ~ 23.3.26,23.4.3 ~ 23.6.30,5명,"파워블로거/SNS, 타 대외활동 경험, 기타","활동비, 수료증 및 인증서","디자인/사진/예술/영상, 기타",서포터즈,,,,,,,,,,,
126334,2023 노인정서지원프로그램 환상의 짝꿍 자원봉사자 모집,기타,송림종합사회복지관,대학생,23.3.20 ~ 23.6.1,23.4.1 ~ 23.12.31,0명,기타,"활동비, 봉사활동시간",사회공헌/교류,봉사단-국내,,,,,,,,,,,
126335,울산광역시대학생봉사단 18기 신입단원 모집,기타,울산광역시자원봉사센터,대학생,23.3.20 ~ 23.3.24,23.4.1 ~ 23.11.30,0명,기타,"사은품 지급, 수료증 및 인증서",사회공헌/교류,봉사단-국내,,,,,,,,,,,
126337,현대해상 고객마음패널 18기 모집,기타,현대해상화재보험,"대학생, 직장인/일반인",23.3.15 ~ 23.4.2,23.4.20 ~ 23.7.20,0명,"컴퓨터 활용능력, 기타",활동비,기타,서포터즈,,,,,,,,,,,
126339,"2023년 대구청년 꿈 응원펀딩, 드리밍대구 3기 드리머 모집",기타,대구창조경제혁신센터,"대학생, 직장인/일반인",23.3.20 ~ 23.4.14,23.5.1 ~ 23.10.31,00명,기타,활동비,창업/자기계발,기타,,,,,,,,,,,
126341,2023 청파노인복지관 대학생 서포터즈 모집,기타,청파노인복지관,대학생,23.3.20 ~ 23.3.25,23.3.12 ~ 23.5.31,18명,"사진/영상/디자인 툴, 기타","수료증 및 인증서, 봉사활동시간","디자인/사진/예술/영상, 과학/공학/기술/IT","서포터즈, 봉사단-국내",,,,,,,,,,,
126342,2023 봄 궁중문화축전 자원활동가 궁(宮)이둥이 모집,비영리단체/협회/재단,문화재청 궁능유적본부 / 한국문화재재단,"대학생, 직장인/일반인",23.3.15 ~ 23.3.26,23.4.29 ~ 23.5.7,0명,"외국어, 기타","교통비, 봉사활동시간",사회공헌/교류,봉사단-국내,,,,,,,,,,,
126344,"컬럼비아 유니버시티, 여행 서포터즈 모집",기타,컬럼비아 유니버시티 / (주)옐로우바나나,"대학생, 직장인/일반인",23.3.2 ~ 23.8.31,-,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타","활동비, 수료증 및 인증서",여행/호텔/항공,서포터즈,,,,,,,,,,,
126360,2023-1 대학생협 식당 서포터즈 모집,비영리단체/협회/재단,한국대학생협연합회,대학생,23.3.22 ~ 23.3.27,23.4.3 ~ 23.6.9,00명,기타,"활동비, 수료증 및 인증서","디자인/사진/예술/영상, 요리/식품","서포터즈, 기타",,,,,,,,,,,
126363,윙스풋 서포터즈 모집,중소기업,(주)윙스풋,대학생,23.3.21 ~ 23.4.7,23.4.1 ~ 23.6.30,20명,"파워블로거/SNS, 콘텐츠 기획/제작 경험","활동비, 사은품 지급","체육/헬스, 뷰티/미용/화장품","서포터즈, 기타",,,,,,,,,,,
126378,2023 장애가정아동 성장멘토링,비영리단체/협회/재단,광양시 광양장애인복지관,"대학생, 직장인/일반인",23.2.22 ~ 23.3.24,23.4.3 ~ 23.11.30,7명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험","활동비, 수료증 및 인증서","교육, 사회공헌/교류","멘토링, 봉사단-국내",,,,,,,,,,,
126382,"2023 사회공헌 대학생네트워크 6시 모집 ""NER를 찾습니다!""",비영리단체/협회/재단,부산시사회공헌정보센터,대학생,23.3.22 ~ 23.4.5,23.4.10 ~ 23.8.31,12명,"콘텐츠 기획/제작 경험, 타 대외활동 경험","전문가/임직원 멘토링, 봉사활동시간","교육, 사회공헌/교류","서포터즈, 기타",,,,,,,,,,,
126383,[LG에너지솔루션] 2023 LG에너지솔루션 글로벌 서포터즈 배터리더스 2기 모집(~4/18),대기업,LG에너지솔루션,대학생,23.3.21 ~ 23.4.18,23.6.1 ~ 23.12.31,24명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 행사 기획 경험, 기타","전문가/임직원 멘토링, 입사시 혜택",과학/공학/기술/IT,서포터즈,,,,,,,,,,,
126387,보물찾기 프렌즈 2기 모집,스타트업,주식회사 링크오브투데이,대상 제한 없음,23.3.22 ~ 23.3.31,23.4.3 ~ 23.4.30,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험","활동비, 수료증 및 인증서","과학/공학/기술/IT, 콘텐츠","서포터즈, 마케터",,,,,,,,,,,
126391,＜어반베이스 展＞ 서포터즈 모집 (~3/26),-,사야컴퍼,-,-,-,0명,모두 지원 가능,-,,,,,,,,,,,,,
126400,2023년 디지털 역량 강화 교육(온라인) 교육생 모집,공공기관/공기업,한국여성과학기술인육성재단(WISET),"대학생, 직장인/일반인",23.3.6 ~ 23.7.14,23.3.6 ~ 23.8.31,500명,기타,수료증 및 인증서,"교육, 과학/공학/기술/IT",기타,,,,,,,,,,,
126407,부산관광공사<2023 관광분야 취업 및 창업 프로그램>,스타트업,오늘컴퍼니,대상 제한 없음,23.3.21 ~ 23.5.22,23.4.14 ~ 23.5.25,00명,기타,"활동비, 수료증 및 인증서","교육, 창업/자기계발","기타, 강연",,,,,,,,,,,
126412,2023년 장애가정아동 성장멘토링 멘토 추가 모집,비영리단체/협회/재단,사단법인 전라북도장애인재활협회,"대학생, 직장인/일반인",23.3.21 ~ 23.5.8,23.4.1 ~ 23.11.30,0명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능","활동비, 봉사활동시간","사회공헌/교류, 기타","봉사단-국내, 멘토링",,,,,,,,,,,
126413,카카오클라우드 스쿨 3기,기타,"카카오, 한국전파진흥협회",대상 제한 없음,23.3.20 ~ 23.4.18,23.5.9 ~ 23.11.10,00명,기타,"실무 교육, 전문가/임직원 멘토링",과학/공학/기술/IT,"강연, 멘토링",,,,,,,,,,,
126421,2023년도 성남시청년지원센터 청년이봄 청년운영위원회 모집,공공기관/공기업,성남시청년지원센터,"대학생, 직장인/일반인",23.3.20 ~ 23.4.5,23.4.15 ~ 23.12.31,9명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험, 행사 기획 경험","활동비, 수료증 및 인증서","콘텐츠, 사회공헌/교류","서포터즈, 기타",,,,,,,,,,,
126431,[한국거래소] 부산지역 대학생 파생상품 스터디그룹 『KRX FutureStar』제 3기 모집,대기업,(주)한국거래소,대학생,23.3.21 ~ 23.5.19,23.5.1 ~ 23.10.31,50명,"파워블로거/SNS, 콘텐츠 기획/제작 경험","활동비, 전문가/임직원 멘토링",경제/금융,서포터즈,,,,,,,,,,,
126432,2023년 전경련 IMI 일본 호텔&리조트 전문가 양성과정 8기,기타,주식회사 메이캔,대상 제한 없음,23.3.17 ~ 23.5.1,23.5.8 ~ 23.9.8,18명,기타,활동비,경영/컨설팅/마케팅,강연,,,,,,,,,,,
126439,[대구창조경제혁신센터] 2023 대구청년 응원펀딩 드리밍대구 드리머 모집 (~4/14),공공기관/공기업,대구창조경제혁신센터,"대학생, 직장인/일반인",23.3.20 ~ 23.4.14,23.5.1 ~ 23.10.31,25명,기타,"활동비, 전문가/임직원 멘토링","문화/역사, 창업/자기계발",기타,,,,,,,,,,,
126443,[대구창조경제혁신센터] 2023 대구청년 응원펀딩 드리밍대구 드림서포터 모집 (~4/14),공공기관/공기업,대구창조경제혁신센터,"대학생, 직장인/일반인",23.3.20 ~ 23.4.14,23.4.21 ~ 23.10.31,50명,"파워블로거/SNS, 기타","활동비, 행사 참여","언론/미디어, 창업/자기계발","서포터즈, 기타",,,,,,,,,,,
126446,2023 블록체인 밋업 컨퍼런스(BCMC) 개최,중소기업,(주)컨벤션숲,대상 제한 없음,23.3.15 ~ 23.5.24,23.4.5 ~ 23.4.5,0명,기타,"전문가/임직원 멘토링, 행사 참여","과학/공학/기술/IT, 콘텐츠","강연, 기타",,,,,,,,,,,
126449,[문화예술공모] 2023 시민청 시민공모 <도시사진전 2023> 사진 워크숍 참여자 모집 : 03.16(목)-03.29(수) 18시 마감,비영리단체/협회/재단,시민청,대상 제한 없음,23.3.16 ~ 23.3.29,23.4.8 ~ 23.4.29,35명,기타,"전문가/임직원 멘토링, 수료증 및 인증서","문화/역사, 디자인/사진/예술/영상","강연, 기타",,,,,,,,,,,
126454,4. 22. 지구의 날 대학생 서포터즈 지구수호대 모집 (2),비영리단체/협회/재단,(사)한국로하스협회,대학생,23.3.9 ~ 23.3.29,23.4.2 ~ 23.5.7,0명,"콘텐츠 기획/제작 경험, 타 대외활동 경험","행사 참여, 수료증 및 인증서","환경/에너지, 사회공헌/교류","서포터즈, 기타",,,,,,,,,,,
126455,2023 청소년 미디어제작전문그룹 모집,비영리단체/협회/재단,서울시립청소년미디어센터,청소년,23.3.21 ~ 23.4.25,23.4.22 ~ 23.5.7,42명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십, 기타","실무 교육, 전문가/임직원 멘토링","디자인/사진/예술/영상, 콘텐츠","멘토링, 강연",,,,,,,,,,,
126473,제1회 호국·보훈 국토대장정 모집,비영리단체/협회/재단,리드림,"대학생, 직장인/일반인",23.3.20 ~ 23.4.30,23.6.2 ~ 23.6.6,40명,기타,"행사 참여, 수료증 및 인증서",사회공헌/교류,"봉사단-국내, 기타",,,,,,,,,,,
126480,[가산디지털단지] 리액트와 스프링부트를 활용한 자바 풀스택 개발자 취업과정,중소기업,애드인애듀,"대학생, 직장인/일반인",23.3.21 ~ 23.4.18,23.4.24 ~ 23.11.13,25명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 타 대외활동 경험","활동비, 실무 교육","교육, 과학/공학/기술/IT","강연, 멘토링",,,,,,,,,,,
126482,[지자체 대외활동] 의정부시 축제 기획 함께할 청년 모집★수료증 제공★,공공기관/공기업,의정부시평생학습원,"대학생, 직장인/일반인",23.3.20 ~ 23.3.24,23.4.8 ~ 23.6.10,15명,콘텐츠 기획/제작 경험,"행사 참여, 수료증 및 인증서","행사/페스티벌, 교육",기타,,,,,,,,,,,
126483,[의왕시] 의왕형 크리에이터 육성사업 - 크리에이터 페스티벌 참가자 모집 (3/20~선착순),공공기관/공기업,의왕시,대상 제한 없음,23.3.20 ~ 모집시 마감,23.4.13 ~ 23.4.13,30명,기타,실무 교육,디자인/사진/예술/영상,강연,,,,,,,,,,,
126490,2023 아태 마이스 비즈니스 페스티벌,비영리단체/협회/재단,(사)한국MICE협회,대학생,23.3.21 ~ 23.4.5,23.4.20 ~ 23.4.21,00명,"행사 기획 경험, 기타","활동비, 행사 참여","행사/페스티벌, 교육",기타,,,,,,,,,,,
126503,2023년 디지털 역량강화 온라인 무료 교육생 모집,중소기업,kg에듀원 아이티뱅크,"대학생, 직장인/일반인",23.3.21 ~ 23.4.30,23.3.27 ~ 23.5.15,0명,기타,수료증 및 인증서,"교육, 과학/공학/기술/IT","기타, 강연",,,,,,,,,,,
126505,2023년 스타벅스 창업카페 오프닝데이,공공기관/공기업,서울창조경제혁신센터,대상 제한 없음,23.3.21 ~ 23.3.30,23.3.30 ~ 23.3.30,00명,기타,행사 참여,"경영/컨설팅/마케팅, 창업/자기계발",강연,,,,,,,,,,,
126510,THE 와플 1기 모집,기타,성남시청년지원센터,"대학생, 직장인/일반인",23.3.13 ~ 23.5.21,23.6.3 ~ 23.12.31,00명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험","활동비, 전문가/임직원 멘토링",창업/자기계발,기타,,,,,,,,,,,
126511,노들섬 서포터즈 노드리,중소기업,인터파크노들씨어터,"대학생, 직장인/일반인",23.3.7 ~ 23.3.22,23.3.7 ~ 23.3.22,10명,"사진/영상/디자인 툴, 컴퓨터 활용능력","활동비, 수료증 및 인증서","행사/페스티벌, 디자인/사진/예술/영상",서포터즈,,,,,,,,,,,
126514,정왕청소년문화의집 후기청소년공간기획단 '파티룸' 단원 추가모집,공공기관/공기업,정왕어울림청소년문화의집,"청소년, 대학생",23.3.21 ~ 23.3.31,23.3.1 ~ 23.12.31,00명,"콘텐츠 기획/제작 경험, 타 대외활동 경험","행사 참여, 봉사활동시간","콘텐츠, 사회공헌/교류","서포터즈, 기타",,,,,,,,,,,
126547,"나누는 봄, 21% 우리들의 옷장 공유",중소기업,언더스탠드에비뉴,대상 제한 없음,23.3.21 ~ 23.4.25,23.4.26 ~ 23.4.26,00명,"파워블로거/SNS, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",행사 참여,"행사/페스티벌, 사회공헌/교류","기타, 마케터",,,,,,,,,,,
