인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
87885,KT&G복지재단 자원봉사 아카데미,KT&G복지재단,비영리단체/협회/재단,22.5.11 ~ 22.5.23,8명,휴학 중/시간 투자 가능,교육사회공헌/교류,강연기타,서울 마포구,22.5.27 ~ 22.8.10,대학생
87890,굿피플 서포터즈 GPS 3기 모집 공고,사단법인 굿피플인터내셔널,비영리단체/협회/재단,22.5.13 ~ 22.5.31,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",언론/미디어사회공헌/교류,서포터즈마케터,지역 제한없음,22.7.2 ~ 22.10.1,대학생
87892,성북강북교육지원청 지역기반형교육복지협력사업 보조강사 모집,시립강북청소년수련관,공공기관/공기업,22.5.11 ~ 22.5.25,1명,"파워블로거/SNS, 사진/영상/디자인 툴, 멘토링/수업 진행 경험",교육콘텐츠,서포터즈멘토링,"서울 강북구, 노원구, 도봉구, 동대문구, 동작구, 성북구, 용산구",22.6.18 ~ 22.10.29,대상 제한 없음
87895,[무료교육]경남관광기업지원센터 관광 창업 아카데미 참가자 모집(~5/31화),(주)에스앤엘기획 운영사무국,공공기관/공기업,22.5.9 ~ 22.9.14,00명,기타,교육창업/자기계발,강연,경상,22.6.10 ~ 22.6.25,대상 제한 없음
87900,K-반도체벨트 맞춤형 반도체장비/소프트웨어 현장전문 인력양성 과정 (무료 교육과정),오산대학교 산학협력단,-,-,0명,모두 지원 가능,,,-,-,-
87901,K-반도체벨트 맞춤형 반도체장비/소프트웨어 현장전문 인력양성 과정 (무료 교육과정),오산대학교 산학협력단,비영리단체/협회/재단,22.4.25 ~ 22.6.3,20명,"컴퓨터 활용능력, 기타",과학/공학/기술/IT,기타,경기 오산시,22.4.25 ~ 22.6.3,"대학생, 직장인/일반인"
87913,그린라이트 서포터즈 7기 모집(배리어프리/사회공헌) * 국내여행 제공,그린라이트,비영리단체/협회/재단,22.5.2 ~ 22.5.30,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",여행/호텔/항공사회공헌/교류,서포터즈봉사단-국내,"서울, 인천, 경기, 충청",22.5.2 ~ 22.5.30,대학생
87915,2022 WISET-onsemi 글로벌 멘토링 멘티 모집,한국여성과학기술인육성재단(WISET),공공기관/공기업,22.5.2 ~ 22.5.29,12명,"멘토링/수업 진행 경험, 외국어, 기타",과학/공학/기술/IT기타,멘토링,지역 제한없음,22.6.14 ~ 22.8.31,대학생
87916,?지속가능성에 대한 매거진<렛츠>에서 디자이너/에디터/마케터를 추가 모집합니다 [5/9(월)~5/22(일)]?,모어땡프레스,중소기업,22.5.11 ~ 22.5.22,00명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",언론/미디어디자인/사진/예술/영상,기자단마케터,지역 제한없음,22.6.1 ~ 22.12.31,대상 제한 없음
87917,2022년 서울특별시 서남권직장맘지원센터 서포터즈 모집,서울특별시 서남권직장맘지원센터,공공기관/공기업,22.5.6 ~ 22.5.16,10명,기타,정치/사회/법률,서포터즈,서울,22.5.1 ~ 22.11.30,대상 제한 없음
87919,2022 대전광역시가족센터 서포터즈 모집,대전광역시가족센터,공공기관/공기업,22.4.25 ~ 22.5.27,00명,기타,정치/사회/법률,서포터즈,대전,22.6.8 ~ 22.12.31,대상 제한 없음
87920,2022 한국산업단지공단 사외기자단 모집,한국산업단지공단,공공기관/공기업,22.5.2 ~ 22.5.19,20명,기타,콘텐츠기타,기자단,지역 제한없음,22.5.1 ~ 22.12.31,"대학생, 직장인/일반인"
87921,[미니인턴X위어드섹터] 내가 좋아하는 브랜드에 그로스해킹 기반 서비스 아이디어 제안하고 취업까지 하고 싶다면? 지금 신청!(~5/25),오픈놀,중소기업,22.5.11 ~ 22.5.25,00명,"휴학 중/시간 투자 가능, 타 대외활동 경험",교육경영/컨설팅/마케팅,강연멘토링,지역 제한없음,22.5.27 ~ 22.6.12,대학생
87922,2022 열린정부 청년플랫폼,행정개혁시민연합,비영리단체/협회/재단,22.5.11 ~ 22.5.25,0명,기타,정치/사회/법률,서포터즈,지역 제한없음,22.5.1 ~ 22.12.31,"대학생, 직장인/일반인"
87923,2022 서울드럼페스티벌 서포터즈 모집,서울특별시,공공기관/공기업,22.5.10 ~ 22.5.16,30명,기타,행사/페스티벌디자인/사진/예술/영상,서포터즈,서울,22.5.23 ~ 22.6.21,"대학생, 직장인/일반인"
87925,김해시청소년수련관 대학생·청년 사회참여 프로젝트 Change up,"김해시청소년수련관 / 김해시, 김해시복지재단",비영리단체/협회/재단,22.5.10 ~ 22.5.31,00명,기타,정치/사회/법률,서포터즈봉사단-국내,경상 김해시,22.6.10 ~ 22.10.31,"대학생, 직장인/일반인"
87926,청소년그루터기재단 1:1 중∙고등 학습멘토링 같이에듀 대학생 멘토 2기 추가 모집,청소년그루터기재단 / 아이들과미래재단,비영리단체/협회/재단,22.5.11 ~ 22.5.18,200명,기타,교육사회공헌/교류,서포터즈,지역 제한없음,22.7.1 ~ 22.11.30,대학생
87962,"[미니인턴X위어드섹터] 좋아하는 서비스 UI/UX 리디자인 해보며 역량 증명하고, 취업까지 도전할 사람?(~5/25)",오픈놀,중소기업,22.5.11 ~ 22.5.25,0명,사진/영상/디자인 툴,디자인/사진/예술/영상콘텐츠,멘토링기타,지역 제한없음,22.5.27 ~ 22.5.27,"대학생, 직장인/일반인"
87970,국제청년센터 유학설명회,국제청년센터,-,-,0명,모두 지원 가능,,,-,-,-
87971,국제청년센터 유학설명회,국제청년센터,비영리단체/협회/재단,22.5.11 ~ 22.5.14,00명,기타,기타,강연멘토링,지역 제한없음,22.5.15 ~ 22.5.15,대상 제한 없음
87974,1:1 중∙고등 학습멘토링 같이에듀 대학생멘토 2기 추가 모집,청소년그루터기재단,비영리단체/협회/재단,22.5.11 ~ 22.5.18,200명,"멘토링/수업 진행 경험, 기타",교육사회공헌/교류,멘토링봉사단-국내,지역 제한없음,22.7.1 ~ 22.11.30,대학생
87988,2022 항공우주 전문인력 양성사업 메탈3D프린팅 교육과정 1차 교육생 모집,인천산학융합원,비영리단체/협회/재단,22.5.10 ~ 22.5.24,0명,기타,과학/공학/기술/IT,강연기타,인천,22.5.10 ~ 22.5.24,"대학생, 직장인/일반인"
87992,[함께걷는아이들] 2022년 함께걷는아이들 함께기자단 6기 모집(~6/12),함께걷는아이들,비영리단체/협회/재단,22.5.11 ~ 22.6.12,6명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",언론/미디어사회공헌/교류,서포터즈기자단,서울 서초구,22.7.1 ~ 22.12.31,대학생
87993,제 1기 SPLASH CREW 모집,광주김대중컨벤션센터,공공기관/공기업,22.5.11 ~ 22.5.24,00명,외국어,행사/페스티벌창업/자기계발,서포터즈기자단,지역 제한없음,22.5.11 ~ 22.5.24,"대학생, 직장인/일반인"
87994,현대자동차그룹 H스타트업 출신의 서비스 '포인트몬스터' 서포터즈 1기,주식회사 데이타몬드,스타트업,22.5.12 ~ 22.5.27,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,22.6.1 ~ 22.8.31,대상 제한 없음
87999,[SK mySUNI] 대학생 미래역량 프로그램 써니C 1기 모집,SK mySUNI,대기업,22.5.12 ~ 22.5.22,200명,기타,경영/컨설팅/마케팅과학/공학/기술/IT,멘토링강연,지역 제한없음,22.7.1 ~ 22.12.3,대학생
88000,[선착순마감] 정부전액지원 AI엔지니어 양성과정,에이블런,중소기업,22.5.3 ~ 모집시 마감,100명,기타,과학/공학/기술/IT창업/자기계발,강연멘토링,지역 제한없음,22.6.16 ~ 22.12.14,대상 제한 없음
88011,"[서울시/100%합격] 데이터로 만드는 사회혁신, 청년프로젝트",에이블런,중소기업,22.5.3 ~ 22.5.29,32명,기타,교육기타,강연멘토링,지역 제한없음,22.5.3 ~ 22.5.29,대상 제한 없음
88032,[고용노동부] 리얼 회사에 입사한 것 처럼 실무경험을?! 컨셉에 제대로 몰입 할 예비 마케터 어디 없나~? (~05/22),오픈놀,중소기업,22.5.12 ~ 22.5.22,40명,휴학 중/시간 투자 가능,기타,기타,지역 제한없음,22.5.25 ~ 22.6.9,"대학생, 직장인/일반인"
88040,제16회 경기게임오디션 [일반인 심사위원 모집],경기게임오디션,공공기관/공기업,22.5.12 ~ 22.5.31,4명,"멘토링/수업 진행 경험, 리더십",창업/자기계발콘텐츠,기타,"서울, 인천, 경기",22.6.10 ~ 22.6.21,대상 제한 없음
88047,2022 인제 한계령 관광활성화 영상 공모전,(주)아이엠쥐,-,-,0명,모두 지원 가능,,,-,-,-
88049,"8월 국가(물류자격증대비반) (물류관리)물류관리사(유통,수출입)양성과정A 모집/원격가능",한국직업능력교육원 안산,기타,22.5.12 ~ 22.6.8,24명,"컴퓨터 활용능력, 기타",교육유통/물류,멘토링기타,지역 제한없음,22.5.12 ~ 22.6.8,대학생
88058,4차산업 사물인터넷(iot) 개발자 교육 (c언어/파이썬 등),한국직업능력교육원 안산,기타,22.7.26 ~ 22.10.20,25명,"휴학 중/시간 투자 가능, 기타",과학/공학/기술/IT콘텐츠,멘토링기타,지역 제한없음,22.7.26 ~ 22.10.21,대상 제한 없음
88059,"2022 괜찮아 청년 포럼[주최: 대구광역시, 주관: 대구창조경제혁신센터, 후원: SKT]",주식회사 콰타드림랩,중소기업,22.5.12 ~ 22.5.19,30명,기타,경영/컨설팅/마케팅창업/자기계발,멘토링기타,대구 수성구,22.5.20 ~ 22.5.21,"대학생, 직장인/일반인"
88062,하반기 기업 공채대비 IATF16949 품질경영시스템 구축과 품질 혁신 과정,한국직업능력교육원 안산,비영리단체/협회/재단,22.7.28 ~ 22.8.29,25명,"컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 기타",경영/컨설팅/마케팅유통/물류,멘토링기타,지역 제한없음,22.7.28 ~ 22.8.29,대상 제한 없음
88076,[반크]독도와 대한민국을 알리는 글로벌독도홍보대사 19기 모집합니다!,사이버외교사절단 반크,-,-,0명,모두 지원 가능,,,-,-,-
88078,[반크]독도와 한국을 바로알리는 글로벌독도홍보대사19기 모집,사이버외교사절단 반크,비영리단체/협회/재단,22.5.10 ~ 22.5.23,150명,"콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십",문화/역사교육,서포터즈기타,지역 제한없음,22.5.10 ~ 22.5.23,청소년
88085,청주시시설관리공단 대학생 나누미 서포터즈 모집(재공고),청주시시설관리공단,공공기관/공기업,22.5.12 ~ 22.5.19,6명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",체육/헬스사회공헌/교류,서포터즈,충청,22.5.12 ~ 22.5.19,대학생
88086,"[전액국비지원] VR, AR제작 (유니티 기반 실감형콘텐츠제작) 교육",(주)JJENC / 예일직업전문학교,중소기업,22.5.12 ~ 22.6.22,30명,"콘텐츠 기획/제작 경험, 기타",교육과학/공학/기술/IT,서포터즈기타,"부산, 울산, 경상",22.6.22 ~ 22.12.13,대상 제한 없음
88087,T.ree 대학생 서포터즈 트리더 1기,T.ree,중소기업,22.5.16 ~ 22.5.26,20명,콘텐츠 기획/제작 경험,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,22.6.1 ~ 22.8.31,대학생
88098,2022년 담장허물기사업 시민조사원 모집,대구YMCA,기타,22.5.9 ~ 22.5.26,15명,기타,정치/사회/법률환경/에너지,서포터즈,대구,22.6.1 ~ 22.12.31,대상 제한 없음
88099,경남녹색구매지원센터 바람꽃기자단 2기 모집,진주YMCA,비영리단체/협회/재단,22.5.12 ~ 22.5.19,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",환경/에너지,기자단,경상,22.5.21 ~ 22.12.31,"대학생, 직장인/일반인"
88100,마포진로직업체험지원센터 2022 대학생 서포터즈 모집,마포진로직업체험지원센터,공공기관/공기업,22.5.9 ~ 22.5.15,0명,기타,교육창업/자기계발,서포터즈,서울 마포구,22.5.1 ~ 22.12.31,대학생
88101,2022년 스토리기자단·대학생 홍보단 모집,재단법인 전남인재평생교육진흥원,비영리단체/협회/재단,22.5.12 ~ 22.5.25,30명,기타,언론/미디어콘텐츠,기자단서포터즈,전라 무안군,22.6.1 ~ 23.3.31,대학생
88102,(재)부산형사회연대기금 제2기 서포터즈 모집,(재)부산형사회연대기금,중소기업,22.5.10 ~ 22.5.31,10명,"사진/영상/디자인 툴, 기타",정치/사회/법률콘텐츠,서포터즈,부산,22.6.1 ~ 22.12.31,"대학생, 직장인/일반인"
88103,2022 대전청년주간 기획단 모집,대전청년내일센터,비영리단체/협회/재단,22.5.10 ~ 22.5.20,20명,기타,기타,서포터즈,대전,22.6.1 ~ 22.10.31,"대학생, 직장인/일반인"
88106,셀몽드 공식 서포터즈 4기 모집,셀몽드 Cell:Monde,중소기업,22.5.11 ~ 22.5.27,0명,파워블로거/SNS,뷰티/미용/화장품,서포터즈,지역 제한없음,22.6.1 ~ 22.8.31,"대학생, 직장인/일반인"
88146,[LS] 드림사이언스클래스 17기 대학생 멘토 추가 모집(~06.15(수)),LS,대기업,22.5.13 ~ 22.6.15,00명,기타,교육사회공헌/교류,멘토링서포터즈,지역 제한없음,22.7.13 ~ 22.8.19,대학생
88150,대통령소속 국가지식재산위원회 서포터즈 [지식재산 발굴단] 모집,한국식품안전관리인증원,-,-,0명,모두 지원 가능,,,-,-,-
88154,[온유] 취준생을 위한 취업 멘토링_BM아카데미 3기 모집,주식회사 온유,중소기업,22.5.9 ~ 모집시 마감,100명,멘토링/수업 진행 경험,뷰티/미용/화장품창업/자기계발,서포터즈멘토링,지역 제한없음,22.5.16 ~ 22.6.27,"대학생, 직장인/일반인"
88158,대통령소속 국가지식재산위원회 서포터즈 [지식재산발굴단] 모집,국가지식재산위원회,공공기관/공기업,22.5.13 ~ 22.5.26,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상과학/공학/기술/IT,서포터즈,지역 제한없음,22.5.13 ~ 22.5.26,대상 제한 없음
88160,<실무 개발자 초청 온라인 세미나: 라인프렌즈 개발자가 들려주는 개발자 이야기>,구디아카데미,-,-,0명,모두 지원 가능,,,-,-,-
88162,[모집] 2022 중랑구 청년정책 공론장 : 궁시렁대회 참여자 모집(~05.18),청년뿌리 사회적협동조합,비영리단체/협회/재단,22.5.13 ~ 22.5.18,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",사회공헌/교류기타,기타,서울 중랑구,22.5.19 ~ 22.5.19,"대학생, 직장인/일반인"
88169,[신한금융희망재단]신한 GYC4기 모집,신한금융희망재단/한국외국어대학교/Kotra,대기업,22.6.13 ~ 22.7.17,00명,"외국어, 기타",창업/자기계발기타,해외탐방-무료기타,지역 제한없음,22.8.8 ~ 23.3.24,직장인/일반인
88171,[유학네트] 어학연수 박람회,유학네트,기타,22.5.13 ~ 상시모집,0명,"외국어, 기타",여행/호텔/항공교육,기타,지역 제한없음,22.5.20 ~ 22.5.21,대상 제한 없음
88172,[한국관광공사 대전충남지사] 대학생 SNS 홍보단 가봄 모집,한국관광공사 대전충남지사,공공기관/공기업,22.5.13 ~ 22.5.22,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",여행/호텔/항공,서포터즈,"대전, 충청",22.5.11 ~ 22.5.22,대학생
88175,[BMW 코리아 미래재단] 영 탤런트 드림 프로젝트 연세대학교 직무 특강(5/18),올댓캠퍼스,중소기업,22.5.18 ~ 22.5.18,00명,기타,경제/금융사회공헌/교류,강연멘토링,지역 제한없음,22.5.18 ~ 22.5.18,대학생
88181,제4기 온라인 홍보서포터즈 모집,허준박물관,공공기관/공기업,22.5.4 ~ 22.5.20,7명,"파워블로거/SNS, 타 대외활동 경험",문화/역사교육,서포터즈,"서울, 경기",22.6.1 ~ 23.5.31,"대학생, 직장인/일반인"
88183,제12기 대학생 기후변화 아카데미 수강생 모집(-6/12),국회기후변화포럼,기타,22.5.12 ~ 22.6.12,40명,기타,환경/에너지,해외탐방-무료강연,지역 제한없음,22.7.4 ~ 22.7.12,대학생
88184,[교육비 전액 지원] 빅데이터 기반 딥러닝 부트캠프 3기,(주)알파코,중소기업,22.5.13 ~ 22.6.15,36명,기타,과학/공학/기술/IT창업/자기계발,멘토링강연,서울,22.6.23 ~ 22.12.23,"대학생, 직장인/일반인"
88186,"GKL사회공헌재단, ‘新관광직업군 메타버스 잡 콘서트’참가자 모집",GKL사회공헌재단,-,-,0명,모두 지원 가능,,,-,-,-
88187,아동문제 발굴 참여단 모집(인천 계양구),인천테크노파크,공공기관/공기업,22.4.26 ~ 22.5.20,100명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 기타",교육사회공헌/교류,서포터즈봉사단-국내,인천 계양구,22.6.1 ~ 22.6.30,대상 제한 없음
88200,ESG Camp Korea,위스콘신대학교 한국대표,중소기업,22.5.13 ~ 모집시 마감,30명,외국어,경영/컨설팅/마케팅정치/사회/법률,서포터즈기타,지역 제한없음,22.7.18 ~ 22.7.22,"청소년, 대학생"
88203,[서비푸드] 2022 대학생 마케터 서포터즈 '서비프렌즈' 1기 모집(~5/23),아이에스컴퍼니,스타트업,22.5.13 ~ 22.5.23,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상경영/컨설팅/마케팅,서포터즈마케터,지역 제한없음,22.6.3 ~ 22.11.25,대학생
88204,천연화장품 라뽀엘 '뽀블리3기',네이처메딕스,기타,22.5.9 ~ 22.5.22,10명,"파워블로거/SNS, 휴학 중/시간 투자 가능, 타 대외활동 경험",경영/컨설팅/마케팅뷰티/미용/화장품,서포터즈기타,지역 제한없음,-,대상 제한 없음
88206,제3기 울산 남구보건소 치매안심센터 SNS기자단 모집,울산남구치매안심센터,공공기관/공기업,22.5.13 ~ 22.5.22,00명,"파워블로거/SNS, 취재/인터뷰/기사 경험",의료/보건,서포터즈봉사단-국내,지역 제한없음,-,"대학생, 직장인/일반인"
88210,[LG소셜캠퍼스] 대학생 사회적경제 인재 양성 프로그램 소밈스쿨 2기 모집,LG소셜캠퍼스 운영사무국,비영리단체/협회/재단,22.5.16 ~ 22.6.12,32명,기타,경영/컨설팅/마케팅창업/자기계발,서포터즈멘토링,지역 제한없음,22.7.15 ~ 22.11.25,대학생
88214,[URANG]서포터즈 8기 모집합니다,주식회사 진사에프엔비,중소기업,22.5.13 ~ 22.5.15,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",뷰티/미용/화장품콘텐츠,서포터즈기타,지역 제한없음,22.5.23 ~ 22.9.30,대상 제한 없음
88218,썬키스트 후룻메이트 서포터즈 1기 모집(~5/22),주식회사 에프비홀딩스,중소기업,22.5.13 ~ 22.5.22,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",요리/식품콘텐츠,서포터즈,지역 제한없음,22.5.30 ~ 22.7.31,"대학생, 직장인/일반인"
88236,2022 현풍백년도깨비시장 SNS 홍보단을 모집합니다 (김서방을 찾습니다),현풍백년도깨비시장 문화관광형시장 육성사업단,비영리단체/협회/재단,22.5.10 ~ 22.5.27,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 휴학 중/시간 투자 가능",요리/식품콘텐츠,서포터즈,대구 달성군,22.5.10 ~ 22.5.27,대상 제한 없음
88238,청소년축제 기획 및 운영하는 [놀이문화기획단 YOLO] 단원 모집(서울시 서초구),서초구립방배유스센터,공공기관/공기업,22.5.13 ~ 22.5.30,00명,"멘토링/수업 진행 경험, 리더십, 행사 기획 경험",행사/페스티벌사회공헌/교류,서포터즈,지역 제한없음,22.6.4 ~ 22.12.31,대상 제한 없음
88240,EBS멘토링 멘토 모집 안내,EBS 멘토링센터,기타,22.5.13 ~ 22.5.20,00명,"멘토링/수업 진행 경험, 기타",교육사회공헌/교류,서포터즈,지역 제한없음,22.5.13 ~ 22.5.28,대학생
88241,[천안] 2022 천안학생자치배움터 길잡이교사 모집,천안기독교청년회(천안YMCA),비영리단체/협회/재단,22.4.11 ~ 22.5.31,10명,기타,교육기타,봉사단-국내멘토링,지역 제한없음,22.7.1 ~ 22.11.30,"대학생, 직장인/일반인"
88244,학교로 찾아가는 학과•계열 체험 대학생 진로 멘토링,(주)한스이앤에스,중소기업,22.5.13 ~ 22.11.15,5명,"멘토링/수업 진행 경험, 타 대외활동 경험",기타,멘토링,지역 제한없음,22.6.28 ~ 22.6.28,대학생
88245,제23회 제주여성영화제 제주지역작품 초청 공모 안내,사)제주여민회,-,-,0명,모두 지원 가능,,,-,-,-
88247,<앤서니 브라운의 원더랜드 뮤지엄展> 서포터즈 2기 모집,사야컴퍼니,중소기업,22.5.13 ~ 22.5.29,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌디자인/사진/예술/영상,서포터즈마케터,지역 제한없음,22.6.6 ~ 22.8.16,대상 제한 없음
88251,"한국사회복지사협회 ""복지국가 대학생 서포터즈""모집",한국사회복지사협회,비영리단체/협회/재단,22.5.13 ~ 22.5.23,100명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",언론/미디어정치/사회/법률,서포터즈기타,지역 제한없음,22.5.31 ~ 22.11.30,대학생
88253,2022 메타버스 디지털시민 양성교육,강원정보문화산업진흥원,공공기관/공기업,22.5.23 ~ 22.6.6,25명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,강연멘토링,지역 제한없음,22.6.15 ~ 22.11.18,대상 제한 없음
88254,"[힐링강연] 청년버스킹특강 ""청춘마이크"" 참여자 모집(~5/19)",청년공간 유유기지 부평,공공기관/공기업,22.5.4 ~ 22.5.19,00명,기타,교육창업/자기계발,강연,지역 제한없음,22.5.21 ~ 22.5.21,대상 제한 없음
88255,"[연애특강] 문화살롱 ""예술한잔"" 참여자 모집(~5/25)",청년공간 유유기지 부평,공공기관/공기업,22.5.4 ~ 22.5.25,00명,기타,사회공헌/교류,강연,인천 부평구,22.5.27 ~ 22.5.28,대상 제한 없음
88269,2022 서울시 학교 밖 청소년 멘토링 활동(멘토) 모집,서울시학교밖청소년지원센터,중소기업,22.3.22 ~ 22.8.31,256명,기타,사회공헌/교류기타,멘토링,지역 제한없음,22.3.1 ~ 22.10.31,"대학생, 직장인/일반인"
88270,오더플러스 체험단 모집,오더플러스,중소기업,22.4.28 ~ 22.12.31,50명,"파워블로거/SNS, 기타",요리/식품,서포터즈,"서울, 경기",22.5.13 ~ 22.10.10,대상 제한 없음
88272,2022년 서울형 뉴딜일자리 청년1인가구 교육콘텐츠 전문가 양성사업 참여자 모집,용산청년지음,공공기관/공기업,22.5.16 ~ 22.5.20,2명,기타,교육콘텐츠,기타,서울,22.6.20 ~ 22.12.31,"대학생, 직장인/일반인"
88273,"이랜드복지재단, 마포노인종합복지관 1인가구 자립지원 및 세대통합 프로그램 대학생 서포터즈 참여자 모집",이랜드복지재단 시립마포노인종합복지관,비영리단체/협회/재단,22.5.12 ~ 22.5.20,5명,휴학 중/시간 투자 가능,정치/사회/법률기타,서포터즈,서울 마포구,22.6.7 ~ 22.11.29,대학생
88275,[무료] 2022년 5월 삼성 금융아카데미 교육생 모집,삼성생명,대기업,22.5.9 ~ 22.5.20,00명,기타,경제/금융,기타,서울 강남구,22.5.16 ~ 22.5.27,"대학생, 직장인/일반인"
88278,[무료체험] 2022년 차이홍 중국어 HSK 모집,차이홍,중소기업,22.5.12 ~ 22.6.11,0명,기타,교육,강연,지역 제한없음,-,"대학생, 직장인/일반인"
88280,2022 대구특구 액셀러레이팅 지원사업 스타트업 모집,대구연구개발특구진흥재단 / 킹슬리벤처스,비영리단체/협회/재단,22.5.9 ~ 22.5.31,00명,기타,과학/공학/기술/IT창업/자기계발,기타,대구,-,"대학생, 직장인/일반인"
88282,2022 여름방학 온드림스쿨 다빈치교실 20기 대학(원)생 모집,현대차 정몽구 재단,비영리단체/협회/재단,22.4.26 ~ 22.5.16,120명,기타,교육사회공헌/교류,봉사단-국내기타,지역 제한없음,22.7.1 ~ 22.8.31,대학생
88311,2022년 ‘꿈과 사람속으로’ 청소년해외자원봉사단 참가자 모집,한국청소년활동진흥원,공공기관/공기업,22.5.3 ~ 22.5.23,00명,"외국어, 리더십",문화/역사환경/에너지,봉사단-국내기타,지역 제한없음,22.6.1 ~ 22.10.30,청소년
88314,관세사 진로특강 참가자 모집,부평구청소년수련,-,-,0명,모두 지원 가능,,,-,-,-
88315,[동작진로직업체험지원센터] 2022년 드림서포터즈단 모집,동작진로직업체험지원센터,공공기관/공기업,22.5.14 ~ 22.5.28,6명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험",교육콘텐츠,서포터즈멘토링,서울 동작구,22.6.4 ~ 22.12.31,"대학생, 직장인/일반인"
88316,[모집] 마을다님 2022 '청청실험실' 참여자 모집 (~5.20.),주식회사 마을다님,스타트업,22.5.2 ~ 22.5.20,4명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",문화/역사디자인/사진/예술/영상,기타,서울 구로구,22.6.3 ~ 22.11.30,"대학생, 직장인/일반인"
88317,"""한 번에 쉽게 시작하는 3D프린팅 & 아두이노"" 교육 참가자 모집!",펫랩(Pet Lab),스타트업,22.5.11 ~ 22.11.23,10명,컴퓨터 활용능력,과학/공학/기술/IT창업/자기계발,강연기타,서울 노원구,22.6.10 ~ 22.7.8,대상 제한 없음
88320,기후위기 시대의 해양의 역할(제36차 인천녹색기후아카데미),인천연구원 인천기후환경연구센터,공공기관/공기업,22.5.16 ~ 22.5.26,300명,기타,과학/공학/기술/IT환경/에너지,강연,지역 제한없음,22.5.27 ~ 22.5.27,대상 제한 없음
88323,2022 WISET-Lam Research 글로벌 멘토링 멘티 모집,,-,-,0명,모두 지원 가능,,,-,-,-
88326,"2022 콘텐츠 수출, 마케팅 전문인력 양성 교육생 모집",콘텐츠 수출 전문인력 양성 교육 운영 사무국,공공기관/공기업,22.5.10 ~ 22.5.27,00명,기타,교육콘텐츠,기타,서울,22.6.21 ~ 22.12.3,대상 제한 없음
88329,2022 국민외교 공감팩토리(5.25) 참가자 모집,디투씨,공공기관/공기업,22.5.16 ~ 모집시 마감,100명,"파워블로거/SNS, 멘토링/수업 진행 경험, 외국어, 휴학 중/시간 투자 가능",문화/역사교육,강연기타,지역 제한없음,22.5.16 ~ 22.5.25,대상 제한 없음
88331,에스디바이오센서(주) 대학생 서포터즈 에스디프렌즈 1기 모집,에스디바이오센서(주),중소기업,22.5.16 ~ 22.6.10,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",과학/공학/기술/IT콘텐츠,서포터즈,지역 제한없음,22.7.1 ~ 22.12.31,대학생
