,idx,foundation,scholarship_type,근로장학,기숙사/주거지원,기타장학,대출지원,연수/연구장학,장학금,취업연계/산학장학,target,고등학생,기타/일반,대학생,대학원생,전문대생,중학생,청년,초등학생,선발 인원(명),선발인원규모,장학혜택(만원),장학혜택규모,memo
3164,5495,서울시,"장학프로그램, 기타장학",0,0,1,0,0,0,0,청년,0,0,0,0,0,0,1,0,0,인원미정,0,금액미정,서울시에서 로컬브랜드 상권에서 활약할 서울형 로컬창업가를 양성하는 사업입니다.
3165,5496,한국외국어대학교,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,5,소,100,소,한국외국어대학교에서 재학생 5명에게 최대 100만원을 지원하는 국회 외대동문장학금입니다.
3166,5497,충청남도인재육성재단,기타장학,0,0,1,0,0,0,0,"대학생, 전문대생, 대학원생",0,0,1,1,1,0,0,0,0,인원미정,170,중,충청남도인재육성재단에서 교육격차 해소 및 지역인재 선순환 체계 구축을 위해 실시하는 온라인 멘토링활동 장학사업입니다.
3167,5498,오렌지중앙교회,장학금,0,0,0,0,0,1,0,"대학생, 전문대생, 대학원생",0,0,1,1,1,0,0,0,99,대,0,금액미정,"오렌지중앙교회에서 다가올 시대를 이끌 크리스천 리더를 세우고, 복음 안에서 꿈을 이루기 원하는 청년들을 응원하기 위해 지원하는 장학금입니다."
3168,5499,그레이스 상담센터,기타장학,0,0,1,0,0,0,0,"대학생, 전문대생, 대학원생, 청년",0,0,1,1,1,0,1,0,4,소,0,금액미정,"마인드-UP 장학은 그레이스 상담센터에서 마음의 '빛'을 찾을 수 있도록, 심리적 안정과 회복을 돕고 마음을 일으켜 세워 어려움을 극복할 수 있는 힘을 되찾게 돕는 '상담 장학금 후원'입니다."
3169,5500,정암재단,장학금,0,0,0,0,0,1,0,대학원생,0,0,0,1,0,0,0,0,0,인원미정,1000,대,정암과 휴먼아시아는 국제적 역량을 갖춘 미래의 지도자를 육성하고자 전문성이 뛰어난 국내·외 석사 및 박사 과정 중(혹은 진학예정자)인 학생들을 선발하여 지원하는 사업입니다.
3170,5501,SK케미칼,"장학금, 취업연계/산학장학, 기타장학",0,0,1,0,0,1,1,대학원생,0,0,0,1,0,0,0,0,9,소,0,금액미정,"SK케미칼에서 Copolymer 중합 R&D와 공정기술 R&D 분야의 석사, 박사 산학장학생을 모집하는 사업입니다."
3171,5502,(사)한국여학사협회,장학금,0,0,0,0,0,1,0,대학원생,0,0,0,1,0,0,0,0,6,소,100,소,한국여학사협회에서 서울 및 수도권 소재 일반대학원 석·박사과정에 재학 중인 우수한 여성 인재를 지원하는 장학금입니다.
3172,5503,서울장학재단,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,730,대,200,중,"서울장학재단에서 대학생들의 진로활동과 학업에 매진할 수 있는 기회를 제공해 학업의 성취도 향상 및 진로, 취업활동에 경쟁력을 높여 건강한 미래인재로 성장하도록 지원하는 장학금입니다."
3173,5504,보건복지부,기타장학,0,0,1,0,0,0,0,청년,0,0,0,0,0,0,1,0,0,인원미정,0,금액미정,보건복지부에서 일하는 중간계층 청년이 사회에 안착할 수 있도록 자산형성 지원 및 자립을 돕는 사업입니다.
3174,5505,덕산네오룩스,"장학금, 취업연계/산학장학",0,0,0,0,0,1,1,대학원생,0,0,0,1,0,0,0,0,0,인원미정,2000,대,"덕산네오룩스에서 OLED 재료개발, OLED 소자개발 부문의 석·박사 학생들을 산학장학생으로 모집하는 사업입니다."
3175,5506,한국관광공사,기타장학,0,0,1,0,0,0,0,기타/일반,0,1,0,0,0,0,0,0,30,중,0,금액미정,한국관광공사에서 인구감소 지역 관광분야 경력 신중년 및 경력단절여성의 관광시장 재진입을 돕는 로컬여행 호스트를 양성하기 위해 지원하는 사업입니다.
3176,5507,한국장학재단,대출지원,0,0,0,1,0,0,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,0,인원미정,0,금액미정,한국장학재단에서 국립국제교육원의 '한∙미 대학생 연수(WEST)프로그램'참가자들에게 제공하는 어학연수비 대출제도입니다.
3177,5508,부산광역시 강서구,장학금,0,0,0,0,0,1,0,"고등학생, 대학생, 전문대생",1,0,1,0,1,0,0,0,0,인원미정,0,금액미정,부산광역시 강서구에서 공항소음 대책지역 및 인근지역 학생들의 학업장려와 안정적인 학습기회 보장을 위해 지원하는 장학금입니다.
3178,5509,한국수력원자력 월성원자력,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,0,인원미정,120,중,한국수력원자력 월성원자력에서 발전소주변지역에 거주하는 대학생들에게 장학금을 지원하는 장학금입니다.
3179,5510,의왕시인재육성재단,장학금,0,0,0,0,0,1,0,"고등학생, 대학생, 전문대생",1,0,1,0,1,0,0,0,17,중,100,소,"의왕시인재육성재단에서 고등학생, 대학생 총 17명에게 최대 100만원을 지원하는 장학금입니다."
3180,5511,경기도장애인복지종합지원센터,기타장학,0,0,1,0,0,0,0,청년,0,0,0,0,0,0,1,0,0,인원미정,0,금액미정,경기도장애인복지종합지원센터에서 도내 만 19세 청년 중증 장애인 자산형성을 통해 자립기반 마련을 지원하는 사업입니다.
3181,5512,퀄컴,장학프로그램,0,0,0,0,0,0,0,대학원생,0,0,0,1,0,0,0,0,20,중,400,대,퀄컴에서 이공계 학생들이 연구활동에서 자율성과 전문성을 추구하고 나아가 창의적인 아이디어를 도출하도록 독려하는 것을 목표로 하는 사업입니다.
3182,5513,경기도,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,0,인원미정,12,소,"경기도 청소년 교통비 지원은 경기 시내버스와 마을버스 요금이 인상됨에 따라, 대중교통 이용 빈도는 높지만 경제적으로 취약한 청소년들의 교통비 부담 완화에 목적을 두고 경기도에서 지원하는 사업입니다."
3183,5514,경기도일자리재단,기타장학,0,0,1,0,0,0,0,기타/일반,0,1,0,0,0,0,0,0,1,소,0,금액미정,경기도일자리재단에서 플랫폼 배달노동자의 사회안전망 편입 확대를 위한 산재보험료를 지원해 안전배달 생태계를 구축하고자 하는 사업입니다.
3184,5515,경상남도,대출지원,0,0,0,1,0,0,0,"대학생, 전문대생, 대학원생",0,0,1,1,1,0,0,0,0,인원미정,0,금액미정,지역 대학생들의 학자금 대출에 따른 교육비 부담을 덜어주기 위해 경상남도가 지원하는 학자금 대출이자 지원사업입니다.
3185,5516,기획재정부,기숙사/주거지원,0,1,0,0,0,0,0,"대학생, 전문대생, 대학원생, 청년",0,0,1,1,1,0,1,0,24,중,0,금액미정,"기획재정부에서 주거안정 지원 및 거주환경 개선을 위해 대학생, 대학원생, 청년들에게 기숙사형 주택을 제공하는 사업입니다."
3186,5517,영월장학회,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,0,인원미정,150,중,영월장학회에서 학생들의 면학의지를 고취시키고 지역발전에 이바지할 우수한 인재를 육성하고자 지원하는 장학금입니다.
3187,5518,경기도,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,10,소,120,중,경기도에서 청년노동자의 처우개선과 복지향상을 위해 실시하는 경기도 청년 노동자 지원사업입니다.
3188,5519,거창군,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,100,대,480,대,"거창군에서 청년들의 자산형성과 생활안정, 경제적 자립을 위해 실시하는 사업입니다."
3189,5520,몽은장학재단,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,0,인원미정,200,중,몽은장학재단에서 학업성적이 우수하고 장래 국가와 사회에 공헌할 학생을 지원하는 장학금입니다.
3190,5521,윤준필 작가,드림장학,0,0,0,0,0,0,0,"대학생, 전문대생, 대학원생, 청년, 기타/일반",0,1,1,1,1,0,1,0,20,중,0,금액미정,"내 스토리 內 스펙 장학은 윤준필 작가의 책 ""취업, 스펙에 스토리를 더하다' 및 작가와의 만남 시간을 통한 재능기부 장학입니다. 이번 장학으로 여러분의 스펙에 이야기의 힘과 무게를 더하여 취업의 무기를 다듬을 수 있기를 바랍니다."
3191,5522,한국문화예술위원회,기타장학,0,0,1,0,0,0,0,기타/일반,0,1,0,0,0,0,0,0,0,인원미정,3000,대,"한국문화예술위원회에서 공연제작비 중 부담이 큰 대관료의 일부 지원을 통해 민간 공연예술단체(개인)가 안정적으로 후속 작품을 창작, 발표할 수 있는 여건을 마련하기 위해 지원하는 사업입니다."
3192,5523,성남시장학회,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,69,대,0,금액미정,성남시장학회에서 성남시 출신 대학생 총 69명에게 최대 등록금 전액을 지원하는 장학금입니다.
3193,5524,연산장학재단,장학금,0,0,0,0,0,1,0,"초등학생, 중학생, 고등학생, 대학생",1,0,1,0,0,1,0,1,25,중,100,소,연산장학재단에서 지역 내 우수한 체육 유망주를 발굴하고 선수들의 안정적인 체육활동을 지원하기 위해 지속적으로 실시하는 장학사업입니다.
3194,5525,연천군,기타장학,0,0,1,0,0,0,0,기타/일반,0,1,0,0,0,0,0,0,0,인원미정,0,금액미정,"연천군에서 연천군 특화기업에 청년 정규직 일자리를 제공, 기업에는 인건비를 지원해 고용 안정화 및 연천군과 함께 성장하기 위해 실시하는 사업입니다."
3195,5526,정이있는장학재단,장학금,0,0,0,0,0,1,0,"중학생, 고등학생, 대학생, 전문대생",1,0,1,0,1,1,0,0,39,중,100,소,"정이있는 장학재단에서 중, 고등학생 및 대학생을 지원하는 장학금입니다."
3196,5527,현대모비스,"장학금, 연수/연구장학, 취업연계/산학장학",0,0,0,0,1,1,1,"대학생, 대학원생",0,0,1,1,0,0,0,0,0,인원미정,0,금액미정,현대모비스에서 계약학과 대학원 연구장학생을 선발해 지원하는 사업입니다.
3197,5528,서울특별시 아동자립지원사업단,기타장학,0,0,1,0,0,0,0,청년,0,0,0,0,0,0,1,0,0,인원미정,300,대,서울특별시 아동자립지원사업단에서 자립준비청년이 갑작스러운 위기상황에 처했을 때 긴급지원을 통해 위기 상황 극복을 돕고 안정적인 온전하게 사회에 적응할 수 있도록 지원하는 사업입니다.
3198,5529,경기도,대출지원,0,0,0,1,0,0,0,"대학생, 전문대생, 대학원생, 기타/일반",0,1,1,1,1,0,0,0,0,인원미정,0,금액미정,"경기도에서 도내 대학생, 대학원생, 졸업생의 경제적 부담을 경감하고자 대학생 학자금 대출이자를 지원하는 사업입니다."
